order_id,customer_id,product_id,quantity,unit_price,order_date,status
O01522,C0338,P03,1,79.0,2025-10-29,completed
O01523,C0382,P02,1,34.5,2025-05-27,refunded
O01524,C0117,P05,1,45.0,2025-12-14,completed
O01525,C0355,P05,3,45.0,2025-10-14,completed
O01526,C0002,P07,3,149.0,2025-12-11,cancelled
O01527,C0027,P06,2,89.95,2025-07-28,completed
O01528,C0063,P08,2,39.99,2025-07-05,refunded
O01529,C0389,P01,3,129.99,2025-10-10,completed
O01530,C0143,P07,3,149.0,2025-08-18,completed
O01531,C0003,P07,1,149.0,2025-06-21,completed
O01532,C0293,P01,3,129.99,2025-08-09,cancelled
O01533,C0217,P02,1,34.5,2025-04-11,completed
O01534,C0169,P05,1,45.0,2025-11-17,cancelled
O01535,C0050,P01,2,129.99,2025-08-10,completed
O01536,C0304,P06,2,89.95,2025-05-07,completed
O01537,C0243,P04,2,59.99,2025-05-01,completed
O01538,C0267,P04,1,59.99,2025-11-04,refunded
O01539,C0225,P02,3,34.5,2025-08-17,refunded
O01540,C0064,P02,1,34.5,2025-03-09,completed
O01541,C0161,P02,1,34.5,2025-04-05,completed
O01542,C0029,P05,3,45.0,2025-11-17,completed
O01543,C0034,P02,3,34.5,2025-02-10,refunded
O01544,C0027,P05,2,45.0,2025-07-25,completed
O01545,C0317,P07,1,149.0,2025-11-03,cancelled
O01546,C0320,P01,2,129.99,2025-10-13,completed
O01547,C0220,P02,2,34.5,2025-11-30,cancelled
O01548,C0014,P08,3,39.99,2025-06-18,refunded
O01549,C0099,P02,1,34.5,2025-08-09,refunded
O01550,C0366,P02,3,34.5,2025-08-14,refunded
O01551,C0065,P05,2,45.0,2025-08-04,completed
O01552,C0372,P08,1,39.99,2025-06-30,completed
O01553,C0023,P01,1,129.99,2025-09-10,refunded
O01554,C0224,P06,2,89.95,2025-10-26,refunded
O01555,C0398,P03,1,79.0,2025-08-29,completed
O01556,C0309,P06,2,89.95,2025-08-15,completed
O01557,C0266,P03,1,79.0,2025-05-02,refunded
O01558,C0287,P01,2,129.99,2025-08-15,completed
O01559,C0103,P04,1,59.99,2025-06-24,completed
O01560,C0342,P08,3,39.99,2025-08-28,refunded
O01561,C0355,P06,3,89.95,2025-10-17,completed
O01562,C0316,P05,2,45.0,2025-06-18,completed
O01563,C0054,P08,1,39.99,2025-09-11,completed
O01564,C0002,P04,3,59.99,2025-04-28,completed
O01565,C0320,P04,1,59.99,2025-10-13,cancelled
O01566,C0394,P06,3,89.95,2025-08-10,completed
O01567,C0205,P03,1,79.0,2025-07-15,completed
O01568,C0038,P06,1,89.95,2025-10-12,completed
O01569,C0073,P05,2,45.0,2025-09-08,cancelled
O01570,C0300,P06,1,89.95,2025-08-12,completed
O01571,C0102,P05,1,45.0,2025-09-21,completed
O01572,C0369,P03,2,79.0,2025-10-11,completed
O01573,C0092,P04,1,59.99,2025-04-01,completed
O01574,C0052,P01,3,129.99,2025-05-02,completed
O01575,C0336,P02,2,34.5,2025-04-18,completed
O01576,C0234,P04,2,59.99,2025-07-10,cancelled
O01577,C0088,P07,3,149.0,2025-10-02,completed
O01578,C0074,P03,1,79.0,2025-08-05,refunded
O01579,C0194,P06,2,89.95,2025-11-03,completed
O01580,C0326,P04,1,59.99,2025-11-12,refunded
O01581,C0097,P05,1,45.0,2025-07-14,completed
O01582,C0028,P05,1,45.0,2025-09-18,refunded
O01583,C0251,P04,3,59.99,2025-10-17,completed
O01584,C0340,P02,1,34.5,2025-09-18,completed
O01585,C0385,P06,2,89.95,2025-10-05,completed
O01586,C0092,P06,3,89.95,2025-07-11,refunded
O01587,C0356,P08,3,39.99,2025-09-11,completed
O01588,C0138,P07,3,149.0,2025-10-26,cancelled
O01589,C0019,P04,1,59.99,2025-06-11,completed
O01590,C0121,P07,1,149.0,2025-06-06,completed
O01591,C0194,P03,2,79.0,2025-07-28,refunded
O01592,C0044,P03,1,79.0,2025-10-20,completed
O01593,C0266,P06,1,89.95,2025-10-26,completed
O01594,C0239,P06,2,89.95,2025-08-19,completed
O01595,C0222,P07,2,149.0,2025-09-12,completed
O01596,C0140,P07,1,149.0,2025-08-24,completed
O01597,C0120,P05,3,45.0,2025-07-19,completed
O01598,C0043,P05,3,45.0,2025-09-20,refunded
O01599,C0330,P02,2,34.5,2025-04-27,completed
O01600,C0061,P02,2,34.5,2025-05-07,refunded
O01601,C0103,P06,1,89.95,2025-12-12,completed
O01602,C0129,P05,3,45.0,2025-12-16,completed
O01603,C0098,P03,3,79.0,2025-10-08,completed
O01604,C0005,P05,2,45.0,2025-08-18,completed
O01605,C0208,P01,2,129.99,2025-12-01,refunded
O01606,C0390,P03,2,79.0,2025-06-08,completed
O01607,C0371,P04,2,59.99,2025-08-16,refunded
O01608,C0301,P08,3,39.99,2025-08-25,completed
O01609,C0044,P06,1,89.95,2025-10-20,cancelled
O01610,C0214,P04,2,59.99,2025-08-19,refunded
O01611,C0016,P06,1,89.95,2025-10-23,completed
O01612,C0157,P01,2,129.99,2025-12-04,completed
O01613,C0174,P04,2,59.99,2025-08-06,cancelled
O01614,C0386,P07,3,149.0,2025-10-03,completed
O01615,C0167,P01,3,129.99,2025-01-31,completed
O01616,C0079,P06,3,89.95,2025-11-19,refunded
O01617,C0312,P07,2,149.0,2025-04-15,completed
O01618,C0033,P07,1,149.0,2025-09-01,completed
O01619,C0169,P08,3,39.99,2025-06-05,completed
O01620,C0088,P02,3,34.5,2025-10-11,completed
O01621,C0017,P08,1,39.99,2025-06-16,completed
O01622,C0036,P07,2,149.0,2025-04-16,completed
O01623,C0150,P02,2,34.5,2025-05-31,completed
O01624,C0266,P01,1,129.99,2025-06-17,completed
O01625,C0201,P03,1,79.0,2025-08-17,refunded
O01626,C0215,P08,3,39.99,2025-05-31,completed
O01627,C0106,P03,1,79.0,2025-07-24,completed
O01628,C0364,P08,1,39.99,2025-11-06,refunded
O01629,C0159,P04,3,59.99,2025-08-23,completed
O01630,C0104,P01,1,129.99,2025-08-17,completed
O01631,C0205,P04,3,59.99,2025-07-15,refunded
O01632,C0252,P08,2,39.99,2025-10-22,completed
O01633,C0378,P02,2,34.5,2025-11-27,completed
O01634,C0178,P05,2,45.0,2025-11-10,completed
O01635,C0213,P04,1,59.99,2025-11-13,cancelled
O01636,C0222,P08,2,39.99,2025-12-04,completed
O01637,C0358,P02,2,34.5,2025-01-23,completed
O01638,C0081,P05,3,45.0,2025-10-03,completed
O01639,C0342,P02,3,34.5,2025-07-17,completed
O01640,C0211,P02,2,34.5,2025-09-07,completed
O01641,C0259,P06,2,89.95,2025-09-15,completed
O01642,C0130,P04,3,59.99,2025-05-07,completed
O01643,C0014,P02,3,34.5,2025-12-12,cancelled
O01644,C0237,P07,2,149.0,2025-10-02,completed
O01645,C0204,P01,1,129.99,2025-07-30,completed
O01646,C0364,P03,2,79.0,2025-12-10,cancelled
O01647,C0238,P08,2,39.99,2025-05-15,completed
O01648,C0281,P04,3,59.99,2025-08-13,completed
O01649,C0242,P05,1,45.0,2025-03-29,completed
O01650,C0311,P02,1,34.5,2025-05-31,completed
O01651,C0274,P07,1,149.0,2025-02-09,cancelled
O01652,C0391,P01,3,129.99,2025-07-30,completed
O01653,C0226,P06,1,89.95,2025-04-21,cancelled
O01654,C0018,P04,2,59.99,2025-07-25,cancelled
O01655,C0268,P02,2,34.5,2025-07-24,completed
O01656,C0027,P01,1,129.99,2025-07-13,completed
O01657,C0128,P06,1,89.95,2025-08-29,completed
O01658,C0009,P07,1,149.0,2025-08-24,completed
O01659,C0099,P02,1,34.5,2025-08-09,cancelled
O01660,C0086,P03,1,79.0,2025-08-01,refunded
O01661,C0056,P06,2,89.95,2025-10-15,cancelled
O01662,C0098,P04,3,59.99,2025-10-08,completed
O01663,C0062,P04,1,59.99,2025-02-24,completed
O01664,C0166,P03,1,79.0,2025-07-25,cancelled
O01665,C0162,P01,2,129.99,2025-04-19,completed
O01666,C0113,P02,3,34.5,2025-08-14,cancelled
O01667,C0320,P06,1,89.95,2025-10-13,completed
O01668,C0211,P05,3,45.0,2025-09-13,completed
O01669,C0365,P03,2,79.0,2025-03-05,refunded
O01670,C0167,P07,3,149.0,2025-03-10,completed
O01671,C0090,P06,3,89.95,2025-09-04,completed
O01672,C0172,P01,3,129.99,2025-10-27,completed
O01673,C0196,P04,3,59.99,2025-10-28,cancelled
O01674,C0007,P04,1,59.99,2025-11-12,completed
O01675,C0159,P04,3,59.99,2025-08-08,completed
O01676,C0318,P02,1,34.5,2025-07-10,completed
O01677,C0256,P05,1,45.0,2025-03-31,completed
O01678,C0105,P01,1,129.99,2025-11-03,completed
O01679,C0379,P06,1,89.95,2025-06-10,completed
O01680,C0330,P01,3,129.99,2025-08-01,cancelled
O01681,C0148,P01,1,129.99,2025-06-19,completed
O01682,C0125,P04,3,59.99,2025-08-25,cancelled
O01683,C0128,P04,3,59.99,2025-08-29,refunded
O01684,C0165,P03,2,79.0,2025-11-19,completed
O01685,C0034,P08,1,39.99,2025-04-09,completed
O01686,C0325,P03,1,79.0,2025-07-05,completed
O01687,C0089,P04,1,59.99,2025-09-17,completed
O01688,C0219,P08,2,39.99,2025-08-25,cancelled
O01689,C0102,P04,2,59.99,2025-09-21,refunded
O01690,C0128,P05,2,45.0,2025-10-23,completed
O01691,C0326,P04,2,59.99,2025-09-04,completed
O01692,C0185,P07,2,149.0,2025-06-18,completed
O01693,C0226,P07,3,149.0,2025-11-09,cancelled
O01694,C0222,P03,2,79.0,2025-08-06,completed
O01695,C0219,P02,2,34.5,2025-11-01,refunded
O01696,C0079,P03,2,79.0,2025-07-14,completed
O01697,C0157,P08,2,39.99,2025-07-12,refunded
O01698,C0311,P08,1,39.99,2025-06-20,completed
O01699,C0367,P08,1,39.99,2025-09-12,completed
O01700,C0003,P01,3,129.99,2025-07-11,completed
O01701,C0208,P07,2,149.0,2025-07-11,completed
O01702,C0251,P05,3,45.0,2025-10-29,completed
O01703,C0210,P01,1,129.99,2025-07-17,refunded
O01704,C0084,P04,2,59.99,2025-05-11,cancelled
O01705,C0179,P08,3,39.99,2025-07-08,cancelled
O01706,C0030,P07,2,149.0,2025-09-17,completed
O01707,C0245,P01,2,129.99,2025-11-20,cancelled
O01708,C0347,P01,3,129.99,2025-12-07,cancelled
O01709,C0076,P05,3,45.0,2025-08-22,cancelled
O01710,C0076,P05,1,45.0,2025-11-05,refunded
O01711,C0340,P03,1,79.0,2025-03-01,completed
O01712,C0330,P07,2,149.0,2025-10-28,completed
O01713,C0266,P04,2,59.99,2025-03-26,completed
O01714,C0130,P05,3,45.0,2025-09-30,cancelled
O01715,C0196,P05,3,45.0,2025-07-30,cancelled
O01716,C0046,P02,3,34.5,2025-10-21,completed
O01717,C0074,P05,3,45.0,2025-08-05,cancelled
O01718,C0204,P05,1,45.0,2025-07-30,completed
O01719,C0001,P02,1,34.5,2025-08-02,refunded
O01720,C0214,P05,3,45.0,2025-08-09,completed
O01721,C0091,P06,1,89.95,2025-09-19,completed
O01722,C0250,P03,3,79.0,2025-02-26,completed
O01723,C0291,P04,1,59.99,2025-04-15,completed
O01724,C0384,P03,1,79.0,2025-06-13,completed
O01725,C0226,P02,3,34.5,2025-03-27,completed
O01726,C0151,P02,2,34.5,2025-10-25,completed
O01727,C0033,P06,1,89.95,2025-10-27,completed
O01728,C0245,P08,3,39.99,2025-02-21,completed
O01729,C0032,P05,1,45.0,2025-12-07,refunded
O01730,C0022,P02,1,34.5,2025-09-25,completed
O01731,C0193,P05,2,45.0,2025-08-31,completed
O01732,C0310,P07,2,149.0,2025-09-17,cancelled
O01733,C0176,P06,1,89.95,2025-07-04,cancelled
O01734,C0205,P07,3,149.0,2025-07-15,completed
O01735,C0170,P02,1,34.5,2025-08-22,cancelled
O01736,C0206,P03,1,79.0,2025-11-05,completed
O01737,C0272,P05,3,45.0,2025-10-12,completed
O01738,C0232,P08,3,39.99,2025-07-31,cancelled
O01739,C0097,P01,3,129.99,2025-07-14,completed
O01740,C0325,P06,1,89.95,2025-07-05,cancelled
O01741,C0228,P04,3,59.99,2025-09-06,completed
O01742,C0379,P02,2,34.5,2025-08-08,completed
O01743,C0338,P02,3,34.5,2025-09-22,completed
O01744,C0311,P04,3,59.99,2025-03-15,refunded
O01745,C0293,P01,1,129.99,2025-09-12,completed
O01746,C0155,P08,1,39.99,2025-08-17,completed
O01747,C0247,P04,1,59.99,2025-05-01,completed
O01748,C0386,P02,1,34.5,2025-08-11,cancelled
O01749,C0015,P03,2,79.0,2025-07-16,completed
O01750,C0113,P05,3,45.0,2025-09-01,cancelled
O01751,C0064,P03,3,79.0,2025-11-21,cancelled
O01752,C0252,P02,3,34.5,2025-06-20,completed
O01753,C0295,P02,3,34.5,2025-07-23,completed
O01754,C0368,P07,3,149.0,2025-11-25,refunded
O01755,C0224,P04,1,59.99,2025-10-20,completed
O01756,C0149,P02,1,34.5,2025-09-01,completed
O01757,C0380,P04,3,59.99,2025-04-06,refunded
O01758,C0189,P03,2,79.0,2025-07-14,refunded
O01759,C0378,P01,2,129.99,2025-02-09,refunded
O01760,C0275,P04,2,59.99,2025-08-05,completed
O01761,C0395,P06,3,89.95,2025-03-20,refunded
O01762,C0340,P04,1,59.99,2025-07-22,completed
O01763,C0276,P08,2,39.99,2025-09-04,completed
O01764,C0113,P08,3,39.99,2025-08-22,completed
O01765,C0308,P05,1,45.0,2025-12-07,cancelled
O01766,C0018,P06,2,89.95,2025-09-15,cancelled
O01767,C0064,P05,3,45.0,2025-10-21,completed
O01768,C0324,P04,2,59.99,2025-09-27,cancelled
O01769,C0193,P01,2,129.99,2025-03-23,cancelled
O01770,C0108,P04,3,59.99,2025-10-13,completed
O01771,C0250,P07,2,149.0,2025-12-04,completed
O01772,C0012,P07,2,149.0,2025-08-05,cancelled
O01773,C0243,P06,2,89.95,2025-07-20,completed
O01774,C0271,P05,2,45.0,2025-04-10,cancelled
O01775,C0281,P07,1,149.0,2025-03-15,completed
O01776,C0386,P01,3,129.99,2025-06-05,completed
O01777,C0336,P03,3,79.0,2025-04-13,completed
O01778,C0357,P08,2,39.99,2025-05-04,completed
O01779,C0112,P04,3,59.99,2025-11-30,completed
O01780,C0186,P02,3,34.5,2025-07-25,completed
O01781,C0219,P03,1,79.0,2025-08-25,completed
O01782,C0243,P03,1,79.0,2025-05-01,refunded
O01783,C0333,P06,3,89.95,2025-08-18,completed
O01784,C0322,P07,1,149.0,2025-06-08,completed
O01785,C0124,P07,2,149.0,2025-10-16,cancelled
O01786,C0306,P03,3,79.0,2025-07-12,cancelled
O01787,C0344,P02,2,34.5,2025-11-29,completed
O01788,C0141,P08,2,39.99,2025-09-25,completed
O01789,C0060,P02,1,34.5,2025-09-08,cancelled
O01790,C0343,P04,1,59.99,2025-10-28,refunded
O01791,C0294,P08,2,39.99,2025-04-28,refunded
O01792,C0093,P07,2,149.0,2025-11-27,cancelled
O01793,C0223,P05,3,45.0,2025-07-16,completed
O01794,C0167,P02,3,34.5,2025-10-03,completed
O01795,C0208,P01,2,129.99,2025-10-12,refunded
O01796,C0272,P08,1,39.99,2025-10-12,refunded
O01797,C0276,P02,1,34.5,2025-12-04,completed
O01798,C0093,P03,1,79.0,2025-10-12,completed
O01799,C0161,P02,1,34.5,2025-04-05,refunded
O01800,C0106,P03,1,79.0,2025-10-15,completed
O01801,C0386,P01,1,129.99,2025-03-31,refunded
O01802,C0153,P06,3,89.95,2025-06-06,completed
O01803,C0337,P01,1,129.99,2025-09-04,completed
O01804,C0266,P05,3,45.0,2025-10-01,completed
O01805,C0072,P08,3,39.99,2025-06-10,refunded
O01806,C0181,P04,3,59.99,2025-05-18,cancelled
O01807,C0023,P04,1,59.99,2025-09-10,completed
O01808,C0154,P04,1,59.99,2025-11-05,refunded
O01809,C0111,P06,2,89.95,2025-09-01,cancelled
O01810,C0319,P07,1,149.0,2025-10-09,completed
O01811,C0134,P07,3,149.0,2025-06-09,completed
O01812,C0234,P02,2,34.5,2025-12-13,completed
O01813,C0356,P03,3,79.0,2025-05-10,completed
O01814,C0323,P05,3,45.0,2025-11-27,completed
O01815,C0366,P06,3,89.95,2025-12-03,cancelled
O01816,C0262,P03,2,79.0,2025-08-16,completed
O01817,C0223,P07,1,149.0,2025-11-06,completed
O01818,C0040,P05,1,45.0,2025-10-11,completed
O01819,C0351,P07,1,149.0,2025-06-18,cancelled
O01820,C0046,P06,2,89.95,2025-08-09,completed
O01821,C0116,P05,1,45.0,2025-04-20,completed
O01822,C0114,P07,1,149.0,2025-05-20,completed
O01823,C0270,P05,3,45.0,2025-09-08,completed
O01824,C0271,P06,3,89.95,2025-10-20,completed
O01825,C0283,P05,3,45.0,2025-08-03,completed
O01826,C0088,P06,2,89.95,2025-10-02,completed
O01827,C0380,P07,2,149.0,2025-10-31,completed
O01828,C0133,P01,3,129.99,2025-09-20,cancelled
O01829,C0080,P03,1,79.0,2025-07-13,refunded
O01830,C0377,P05,1,45.0,2025-11-24,completed
O01831,C0363,P04,3,59.99,2025-11-08,completed
O01832,C0362,P08,1,39.99,2025-08-13,completed
O01833,C0240,P05,2,45.0,2025-08-08,refunded
O01834,C0368,P04,2,59.99,2025-11-22,completed
O01835,C0157,P07,2,149.0,2025-06-04,cancelled
O01836,C0041,P02,3,34.5,2025-05-03,completed
O01837,C0085,P01,1,129.99,2025-06-29,refunded
O01838,C0253,P01,2,129.99,2025-12-13,refunded
O01839,C0375,P03,2,79.0,2025-09-12,refunded
O01840,C0351,P02,2,34.5,2025-03-15,refunded
O01841,C0098,P01,3,129.99,2025-10-08,cancelled
O01842,C0274,P06,1,89.95,2025-12-05,refunded
O01843,C0351,P01,3,129.99,2025-08-18,completed
O01844,C0346,P04,1,59.99,2025-02-08,completed
O01845,C0069,P06,1,89.95,2025-09-28,completed
O01846,C0195,P03,2,79.0,2025-03-02,completed
O01847,C0348,P04,3,59.99,2025-06-04,completed
O01848,C0154,P08,2,39.99,2025-05-16,completed
O01849,C0002,P07,1,149.0,2025-06-06,cancelled
O01850,C0264,P01,2,129.99,2025-11-13,completed
O01851,C0030,P06,1,89.95,2025-11-12,completed
O01852,C0169,P05,2,45.0,2025-05-03,completed
O01853,C0180,P03,2,79.0,2025-07-01,completed
O01854,C0052,P07,2,149.0,2025-05-02,completed
O01855,C0271,P03,2,79.0,2025-03-05,completed
O01856,C0004,P03,3,79.0,2025-05-09,completed
O01857,C0241,P07,2,149.0,2025-06-04,completed
O01858,C0220,P03,3,79.0,2025-05-18,completed
O01859,C0225,P08,1,39.99,2025-06-01,completed
O01860,C0383,P07,1,149.0,2025-07-03,cancelled
O01861,C0102,P02,1,34.5,2025-09-21,completed
O01862,C0069,P07,2,149.0,2025-09-28,completed
O01863,C0083,P04,2,59.99,2025-12-07,completed
O01864,C0061,P07,2,149.0,2025-10-09,completed
O01865,C0350,P03,2,79.0,2025-10-02,refunded
O01866,C0372,P07,1,149.0,2025-06-30,completed
O01867,C0011,P03,1,79.0,2025-06-26,refunded
O01868,C0007,P04,1,59.99,2025-12-14,completed
O01869,C0220,P01,2,129.99,2025-09-03,completed
O01870,C0145,P08,1,39.99,2025-08-08,completed
O01871,C0317,P03,3,79.0,2025-09-19,completed
O01872,C0128,P05,1,45.0,2025-08-29,cancelled
O01873,C0127,P07,1,149.0,2025-08-31,cancelled
O01874,C0053,P03,1,79.0,2025-10-30,cancelled
O01875,C0325,P03,1,79.0,2025-07-05,completed
O01876,C0206,P01,2,129.99,2025-04-09,completed
O01877,C0219,P01,3,129.99,2025-08-25,completed
O01878,C0027,P07,2,149.0,2025-09-26,completed
O01879,C0359,P04,1,59.99,2025-06-22,completed
O01880,C0246,P01,3,129.99,2025-08-07,cancelled
O01881,C0027,P05,1,45.0,2025-06-24,completed
O01882,C0144,P06,3,89.95,2025-10-19,completed
O01883,C0164,P01,1,129.99,2025-05-08,completed
O01884,C0027,P06,1,89.95,2025-06-24,completed
O01885,C0144,P02,2,34.5,2025-10-19,completed
O01886,C0252,P06,2,89.95,2025-06-05,completed
O01887,C0050,P01,3,129.99,2025-10-10,completed
O01888,C0170,P06,3,89.95,2025-07-05,cancelled
O01889,C0399,P06,1,89.95,2025-11-29,completed
O01890,C0108,P07,1,149.0,2025-10-13,completed
O01891,C0323,P02,1,34.5,2025-10-28,cancelled
O01892,C0098,P04,3,59.99,2025-10-08,completed
O01893,C0039,P06,2,89.95,2025-08-31,completed
O01894,C0274,P03,1,79.0,2025-03-07,completed
O01895,C0215,P05,3,45.0,2025-06-27,completed
O01896,C0230,P02,2,34.5,2025-10-24,completed
O01897,C0215,P01,1,129.99,2025-11-03,completed
O01898,C0357,P03,2,79.0,2025-05-04,refunded
O01899,C0032,P04,3,59.99,2025-07-23,completed
O01900,C0351,P02,1,34.5,2025-08-13,refunded
O01901,C0197,P07,2,149.0,2025-11-07,completed
O01902,C0106,P03,1,79.0,2025-07-24,refunded
O01903,C0112,P01,3,129.99,2025-08-22,refunded
O01904,C0363,P05,2,45.0,2025-08-31,completed
O01905,C0363,P05,3,45.0,2025-08-31,completed
O01906,C0115,P01,3,129.99,2025-05-02,completed
O01907,C0021,P03,2,79.0,2025-10-15,completed
O01908,C0027,P04,1,59.99,2025-10-01,completed
O01909,C0001,P06,3,89.95,2025-11-06,completed
O01910,C0167,P02,3,34.5,2025-10-09,completed
O01911,C0370,P03,2,79.0,2025-11-10,completed
O01912,C0167,P01,3,129.99,2025-01-31,completed
O01913,C0113,P05,1,45.0,2025-08-14,completed
O01914,C0276,P02,3,34.5,2025-09-04,cancelled
O01915,C0132,P04,2,59.99,2025-04-23,completed
O01916,C0138,P04,3,59.99,2025-11-19,completed
O01917,C0080,P08,1,39.99,2025-08-11,completed
O01918,C0076,P08,1,39.99,2025-09-11,completed
O01919,C0236,P03,1,79.0,2025-07-07,refunded
O01920,C0252,P03,3,79.0,2025-05-25,completed
O01921,C0159,P03,1,79.0,2025-07-21,cancelled
O01922,C0312,P04,1,59.99,2025-03-15,completed
O01923,C0219,P04,2,59.99,2025-11-27,completed
O01924,C0052,P03,3,79.0,2025-05-02,refunded
O01925,C0052,P07,2,149.0,2025-05-02,completed
O01926,C0007,P01,1,129.99,2025-06-22,completed
O01927,C0138,P03,3,79.0,2025-11-04,completed
O01928,C0005,P02,3,34.5,2025-08-18,cancelled
O01929,C0044,P04,1,59.99,2025-10-20,refunded
O01930,C0228,P03,2,79.0,2025-06-19,completed
O01931,C0080,P04,1,59.99,2025-10-06,cancelled
O01932,C0137,P02,1,34.5,2025-03-03,completed
O01933,C0279,P05,1,45.0,2025-09-19,completed
O01934,C0073,P01,1,129.99,2025-09-08,completed
O01935,C0219,P07,1,149.0,2025-08-25,cancelled
O01936,C0147,P04,3,59.99,2025-07-16,cancelled
O01937,C0367,P02,2,34.5,2025-09-12,completed
O01938,C0115,P02,2,34.5,2025-07-02,completed
O01939,C0316,P06,1,89.95,2025-07-04,completed
O01940,C0023,P03,1,79.0,2025-09-10,refunded
O01941,C0172,P03,3,79.0,2025-08-21,completed
O01942,C0342,P05,3,45.0,2025-07-17,completed
O01943,C0054,P05,2,45.0,2025-12-05,completed
O01944,C0136,P02,1,34.5,2025-05-05,cancelled
O01945,C0076,P06,1,89.95,2025-08-07,completed
O01946,C0370,P08,1,39.99,2025-06-01,refunded
O01947,C0219,P05,1,45.0,2025-08-25,completed
O01948,C0066,P03,2,79.0,2025-10-03,completed
O01949,C0254,P07,2,149.0,2025-07-31,refunded
O01950,C0326,P06,1,89.95,2025-12-01,completed
O01951,C0197,P07,3,149.0,2025-09-12,refunded
O01952,C0274,P08,3,39.99,2025-10-02,completed
O01953,C0197,P02,3,34.5,2025-08-22,refunded
O01954,C0296,P04,3,59.99,2025-02-14,completed
O01955,C0186,P01,1,129.99,2025-07-25,completed
O01956,C0286,P08,1,39.99,2025-02-26,completed
O01957,C0179,P06,1,89.95,2025-06-15,completed
O01958,C0074,P07,1,149.0,2025-08-05,completed
O01959,C0029,P03,1,79.0,2025-04-02,completed
O01960,C0376,P01,3,129.99,2025-08-06,completed
O01961,C0028,P02,3,34.5,2025-10-25,completed
O01962,C0245,P03,1,79.0,2025-03-17,completed
O01963,C0073,P02,1,34.5,2025-09-08,completed
O01964,C0292,P07,1,149.0,2025-05-29,completed
O01965,C0381,P03,3,79.0,2025-09-28,cancelled
O01966,C0154,P08,2,39.99,2025-06-22,completed
O01967,C0331,P01,2,129.99,2025-08-13,completed
O01968,C0031,P01,3,129.99,2025-03-30,refunded
O01969,C0083,P01,2,129.99,2025-08-05,cancelled
O01970,C0233,P05,3,45.0,2025-09-14,completed
O01971,C0364,P04,2,59.99,2025-07-02,completed
O01972,C0048,P07,1,149.0,2025-06-23,completed
O01973,C0317,P01,1,129.99,2025-07-20,completed
O01974,C0382,P02,3,34.5,2025-08-28,completed
O01975,C0161,P07,2,149.0,2025-04-05,completed
O01976,C0191,P07,1,149.0,2025-10-09,completed
O01977,C0054,P02,2,34.5,2025-11-05,completed
O01978,C0015,P04,2,59.99,2025-03-29,refunded
O01979,C0055,P02,1,34.5,2025-11-02,completed
O01980,C0388,P05,1,45.0,2025-10-10,completed
O01981,C0327,P01,1,129.99,2025-05-18,completed
O01982,C0292,P01,3,129.99,2025-09-05,completed
O01983,C0025,P06,1,89.95,2025-07-15,completed
O01984,C0183,P05,2,45.0,2025-09-14,completed
O01985,C0162,P07,3,149.0,2025-07-02,completed
O01986,C0360,P02,2,34.5,2025-07-28,cancelled
O01987,C0258,P02,3,34.5,2025-08-18,completed
O01988,C0301,P07,2,149.0,2025-10-28,completed
O01989,C0149,P03,1,79.0,2025-12-16,completed
O01990,C0041,P02,3,34.5,2025-04-29,completed
O01991,C0349,P03,3,79.0,2025-08-23,refunded
O01992,C0265,P06,2,89.95,2025-09-29,completed
O01993,C0149,P06,3,89.95,2025-09-01,completed
O01994,C0365,P07,1,149.0,2025-04-17,refunded
O01995,C0311,P02,1,34.5,2025-10-18,cancelled
O01996,C0255,P02,1,34.5,2025-03-15,completed
O01997,C0281,P02,2,34.5,2025-03-15,completed
O01998,C0161,P03,2,79.0,2025-04-05,completed
O01999,C0144,P06,2,89.95,2025-10-19,completed
O02000,C0092,P08,2,39.99,2025-08-31,completed
O02001,C0391,P08,3,39.99,2025-07-30,completed
O02002,C0292,P08,1,39.99,2025-07-06,completed
O02003,C0206,P07,3,149.0,2025-12-15,completed
O02004,C0226,P06,3,89.95,2025-11-16,completed
O02005,C0192,P02,3,34.5,2025-09-06,refunded
O02006,C0231,P05,3,45.0,2025-06-01,refunded
O02007,C0330,P01,3,129.99,2025-05-06,cancelled
O02008,C0288,P01,1,129.99,2025-02-28,completed
O02009,C0193,P03,3,79.0,2025-07-24,completed
O02010,C0115,P07,2,149.0,2025-12-09,completed
O02011,C0179,P08,2,39.99,2025-11-25,refunded
O02012,C0239,P02,1,34.5,2025-04-30,cancelled
O02013,C0056,P07,2,149.0,2025-04-13,completed
O02014,C0169,P02,2,34.5,2025-06-25,refunded
O02015,C0249,P04,3,59.99,2025-09-01,completed
O02016,C0143,P08,1,39.99,2025-10-07,completed
O02017,C0241,P03,3,79.0,2025-06-04,completed
O02018,C0291,P01,3,129.99,2025-07-14,completed
O02019,C0186,P07,2,149.0,2025-07-25,completed
O02020,C0109,P01,3,129.99,2025-08-26,completed
O02021,C0130,P03,1,79.0,2025-05-07,completed
O02022,C0141,P07,1,149.0,2025-09-25,cancelled
O02023,C0232,P07,3,149.0,2025-04-20,cancelled
O02024,C0133,P03,1,79.0,2025-03-27,completed
O02025,C0176,P05,1,45.0,2025-04-12,completed
O02026,C0215,P08,2,39.99,2025-10-02,cancelled
O02027,C0083,P07,2,149.0,2025-10-20,completed
O02028,C0006,P04,1,59.99,2025-12-08,refunded
O02029,C0316,P03,2,79.0,2025-12-07,cancelled
